17555,"SUPER ACTION","맨온파이어",17:20:00,2017-12-28
17556,"SUPER ACTION","실미도",20:10:00,2017-12-28
17557,"SUPER ACTION",AgentX,00:00:00,2017-12-27
17558,"SUPER ACTION","패닉룸",01:00:00,2017-12-27
17559,"SUPER ACTION","세븐데이즈",03:10:00,2017-12-27
17560,"SUPER ACTION","마이리틀히어로",05:20:00,2017-12-27
17561,"SUPER ACTION","차이니즈조디악",08:00:00,2017-12-27
17562,"SUPER ACTION","쥬만지2 자투라어드벤처",10:20:00,2017-12-27
17563,"SUPER ACTION","성룡의CIA",12:20:00,2017-12-27
17564,"SUPER ACTION",AgentX,14:40:00,2017-12-27
17565,"SUPER ACTION","내셔널트레져2",16:40:00,2017-12-27
17566,"SUPER ACTION","아일랜드",19:10:00,2017-12-27
17567,"SUPER ACTION","공공의적",22:00:00,2017-12-27
17568,"SUPER ACTION","말레피센트",00:20:00,2017-12-26
17569,"SUPER ACTION","살인의뢰",01:00:00,2017-12-26
17570,"SUPER ACTION","화이 괴물을삼킨아이",03:00:00,2017-12-26
17571,"SUPER ACTION","엔드오브왓치",05:10:00,2017-12-26
17572,"SUPER ACTION","백발마녀전 명월천국",07:00:00,2017-12-26
17573,"SUPER ACTION","콜드워",08:50:00,2017-12-26
17574,"SUPER ACTION","월 E",10:50:00,2017-12-26
17575,"SUPER ACTION","말레피센트",12:50:00,2017-12-26
17576,"SUPER ACTION","볼케이노",18:40:00,2017-12-26
17577,"SUPER ACTION","페르시아의왕자 시간의모래",20:50:00,2017-12-26
17578,"SUPER ACTION",AgentX,23:00:00,2017-12-26
17579,"SUPER ACTION","스타워즈3 시스의복수",01:00:00,2017-12-25
17580,"SUPER ACTION","블레이드",03:30:00,2017-12-25
17581,"SUPER ACTION","조선명탐정2 사라진놉의딸",05:40:00,2017-12-25
17582,"SUPER ACTION","가위손",08:00:00,2017-12-25
17583,"SUPER ACTION","패딩턴",10:00:00,2017-12-25
17584,"SUPER ACTION","눈의여왕3 눈과불의마법대결",11:50:00,2017-12-25
17585,"SUPER ACTION","나니아연대기",13:40:00,2017-12-25
17586,"SUPER ACTION","찰리와초콜릿공장",16:10:00,2017-12-25
17587,"SUPER ACTION","크로니클",21:10:00,2017-12-25
17588,"SUPER ACTION","말레피센트",23:00:00,2017-12-25
17589,"SUPER ACTION","잃어버린세계를찾아서2 신비의섬",00:30:00,2017-12-24
17590,"SUPER ACTION","에이리언4",02:20:00,2017-12-24
17591,"SUPER ACTION","써니",04:20:00,2017-12-24
17592,"SUPER ACTION","레모니스니켓의위험한대결",06:30:00,2017-12-24
17593,"SUPER ACTION","드라큘라 전설의시작",08:40:00,2017-12-24
17594,"SUPER ACTION","가디언즈",10:30:00,2017-12-24
17595,"SUPER ACTION","크람푸스",12:30:00,2017-12-24
17596,"SUPER ACTION","잃어버린세계를찾아서2 신비의섬",14:40:00,2017-12-24
17597,"SUPER ACTION","스타워즈1 보이지않는위험",19:10:00,2017-12-24
17598,"SUPER ACTION","스타워즈2 클론의습격",22:00:00,2017-12-24
17599,"SUPER ACTION",300,00:50:00,2017-12-23
17600,"SUPER ACTION","에너미앳더게이트",03:00:00,2017-12-23
